match_count,mean_distance,median_distance,min_distance,max_distance,homography_ratio,fundamental_ratio,homography_error,fundamental_error,spatial_coverage,homography_inliers,fundamental_inliers,label
0.1,0.43921054077148436,0.43706695556640623,0.3677336120605469,0.5622882080078125,0.25,0.45,0.015158089399337769,0.06765922856373169,0.6875,0.25,0.45,0
0.11,0.4318587646484375,0.44523675537109375,0.19204165649414062,0.6230313110351563,0.22727272727272727,0.4090909090909091,0.009549764394760131,0.05306268539521765,0.75,0.25,0.45,0
20.185,0.2643623962402344,0.2581162414550781,0.09110433959960937,0.5185903930664062,0.9915779043844439,0.9898439435224177,0.0027590999007225036,0.023095899249781882,0.9375,200.15,199.8,0
25.48,0.17581588745117188,0.1606922607421875,0.044721359252929686,0.5213981323242187,0.9911695447409733,0.9913657770800628,0.0024663543701171874,0.02860934706959593,0.9375,252.55,252.6,1
7.61,0.22806069946289062,0.20985708618164062,0.043497127532958986,0.5666744995117188,0.9888304862023654,0.9888304862023654,0.003047727644443512,0.022600856335624094,1.0,75.25,75.25,1
30.02,0.12168016815185546,0.10520455932617187,0.008,0.5594067993164062,0.9963357761492339,0.9965023317788141,0.0015208935737609864,0.01385635714616838,0.9375,299.1,299.15,1
21.575,0.17911674499511718,0.15207893371582032,0.0204939022064209,0.5451495361328125,0.9921205098493627,0.9925840092699885,0.0021739210188388824,0.02960878366842365,0.9375,214.05,214.15,1
23.405,0.1830691680908203,0.16911534118652344,0.02821347236633301,0.5218773803710938,0.9923093356120487,0.9920957060457167,0.002213476002216339,0.015992112436519913,0.9375,232.25,232.2,1
25.995,0.1671475830078125,0.14527215576171876,0.018,0.5350289916992188,0.9926909020965571,0.9926909020965571,0.0023607957363128663,0.025924270864925537,0.9375,258.05,258.05,1
24.635,0.19202342224121094,0.17820213317871095,0.034058773040771484,0.518945068359375,0.994925918408768,0.9951288816724173,0.002211563438177109,0.024600727007791444,0.9375,245.1,245.15,1
26.025,0.15144172668457032,0.13059861755371094,0.02039607810974121,0.5067820129394531,0.9938520653218059,0.9938520653218059,0.0019140195846557616,0.015801387993426487,0.9375,258.65,258.65,1
20.515,0.2671145324707031,0.2597768249511719,0.09110433959960937,0.5506541748046875,0.9907384840360711,0.9885449670972459,0.0037903034687042235,0.031619847020466135,0.9375,203.25,202.8,0
24.545,0.17182907104492187,0.1564736328125,0.03820994567871094,0.5135640258789063,0.9914442860052964,0.991240578529232,0.003266545832157135,0.021738938567697826,0.9375,243.35,243.3,1
25.6,0.1764240264892578,0.162474609375,0.04171330642700195,0.5143773193359376,0.9935546875,0.99375,0.002506884038448334,0.01919281734901063,0.9375,254.35,254.4,1
8.915,0.1952510528564453,0.16705686950683593,0.015491933822631835,0.5900101928710938,0.9876612450925406,0.9882220975883342,0.0028318247199058534,0.022683679719974315,0.9375,88.05,88.1,1
15.705,0.27467132568359376,0.2683803405761719,0.09254188537597656,0.53298779296875,0.9847182425978988,0.9723018147086915,0.00352166086435318,0.03733354668755561,0.9375,154.65,152.7,0
25.35,0.17475650024414063,0.15302940368652343,0.0211660099029541,0.5644891357421875,0.9930966469428008,0.9930966469428008,0.0030375221371650696,0.02089537966278273,0.9375,251.75,251.75,1
24.135,0.18759599304199218,0.17366635131835936,0.039849716186523436,0.5396331787109375,0.9921276154961673,0.9923347835094262,0.0020296862721443177,0.014369067492944417,0.9375,239.45,239.5,1
20.185,0.2643623962402344,0.2581162414550781,0.09110433959960937,0.5185903930664062,0.9915779043844439,0.9898439435224177,0.0027590999007225036,0.023095899249781882,0.9375,200.15,199.8,0
25.285,0.15380157470703126,0.13159027099609374,0.01897366523742676,0.5048366088867188,0.9922879177377892,0.9922879177377892,0.002172771394252777,0.014839725976776744,0.9375,250.9,250.9,1
11.185,0.18455564880371095,0.1658915252685547,0.033105892181396486,0.5488278198242188,0.9772016092981672,0.9772016092981672,0.0036272183060646057,0.0292894423361366,0.9375,109.3,109.3,0
25.575,0.16205702209472655,0.14848568725585937,0.0341174430847168,0.5173818969726562,0.9933528836754644,0.9931573802541545,0.0021395370364189147,0.02432632201831112,0.9375,254.05,254.0,1
20.185,0.2643623962402344,0.2581162414550781,0.09110433959960937,0.5185903930664062,0.9915779043844439,0.9898439435224177,0.0027590999007225036,0.023095899249781882,0.9375,200.15,199.8,0
25.595,0.1753528289794922,0.160623779296875,0.04004996871948242,0.5252542114257812,0.9941394803672592,0.9941394803672592,0.002465110272169113,0.023412201923977916,0.9375,254.45,254.45,1
7.125,0.20151654052734375,0.16667333984375,0.030789608001708983,0.5687706298828125,0.991578947368421,0.9908771929824561,0.0030974337458610536,0.021368988484238564,1.0,70.65,70.6,1
25.69,0.1530667266845703,0.1307593078613281,0.01886796188354492,0.5203191528320312,0.9929933826391593,0.9929933826391593,0.0020017080008983613,0.028037448657242163,0.9375,255.1,255.1,1
9.62,0.18760804748535156,0.16591561889648437,0.026981475830078126,0.5843594970703125,0.9937629937629938,0.9932432432432432,0.0031978103518486025,0.0255010780135184,0.9375,95.6,95.55,1
20.515,0.2671145324707031,0.2597768249511719,0.09110433959960937,0.5506541748046875,0.9907384840360711,0.9885449670972459,0.0037903034687042235,0.031619847020466135,0.9375,203.25,202.8,0
15.455,0.272849365234375,0.2670430603027344,0.09254188537597656,0.5732468872070312,0.9860886444516338,0.9835004852798447,0.004458552002906799,0.043575828356799344,0.9375,152.4,152.0,0
8.39,0.23094163513183594,0.20996664428710937,0.05574943923950195,0.5496835327148437,0.9916567342073898,0.9916567342073898,0.0032171207666397096,0.048649358662912465,1.0,83.2,83.2,1
25.615,0.1635667266845703,0.14041368103027344,0.01897366523742676,0.5560719604492188,0.9945344524692563,0.9947296505953542,0.0022852860391139986,0.022397903466178287,0.9375,254.75,254.8,1
0.1,0.43921054077148436,0.43706695556640623,0.3677336120605469,0.5622882080078125,0.25,0.45,0.015158089399337769,0.06765922856373169,0.6875,0.25,0.45,0
18.875,0.18800439453125,0.16581918334960938,0.04009987640380859,0.53223681640625,0.9875496688741722,0.9875496688741722,0.0022841112315654753,0.027408327731933312,0.9375,186.4,186.4,1
24.36,0.16815098571777343,0.1536098937988281,0.03815756988525391,0.5606710205078125,0.9922003284072249,0.9917898193760263,0.0025309062004089354,0.023878583141167396,0.9375,241.7,241.6,1
25.775,0.17124856567382812,0.15765785217285155,0.039140769958496094,0.5300867919921874,0.9935984481086324,0.9935984481086324,0.0025027483701705933,0.01812071572162272,0.9375,256.1,256.1,1
20.515,0.2671145324707031,0.2597768249511719,0.09110433959960937,0.5506541748046875,0.9907384840360711,0.9885449670972459,0.0037903034687042235,0.031619847020466135,0.9375,203.25,202.8,0
24.58,0.16938998413085937,0.1562561950683594,0.026153392791748047,0.5436101684570313,0.9924735557363711,0.9928803905614321,0.002194477766752243,0.02995232596988917,0.9375,243.95,244.05,1
20.185,0.2643623962402344,0.2581162414550781,0.09110433959960937,0.5185903930664062,0.9915779043844439,0.9898439435224177,0.0027590999007225036,0.023095899249781882,0.9375,200.15,199.8,0
0.475,0.47138113403320314,0.4754366455078125,0.22655683898925782,0.5634216918945313,0.10526315789473684,0.12631578947368421,0.0073126876354217525,0.0528313419493429,0.875,0.5,0.6,0
0.335,0.45864620971679687,0.47437960815429686,0.19204165649414062,0.5888938598632812,0.07462686567164178,0.14925373134328357,0.001742611527442932,0.029597210942223878,0.9375,0.25,0.5,0
0.1,0.43921054077148436,0.43706695556640623,0.3677336120605469,0.5622882080078125,0.25,0.45,0.015158089399337769,0.06765922856373169,0.6875,0.25,0.45,0
0.37,0.46972076416015623,0.4690806274414063,0.3675921630859375,0.5943668823242187,0.08108108108108109,0.16216216216216217,0.016236271858215332,0.03332551515631595,0.875,0.3,0.6,0
27.125,0.16332807922363282,0.14441606140136717,0.01959591865539551,0.5508574829101562,0.9946543778801843,0.9950230414746544,0.0021304248273372652,0.030040630675444047,0.9375,269.8,269.9,1
25.985,0.1593225860595703,0.14485855102539064,0.02764055061340332,0.5285716552734375,0.9949971137194535,0.9948046950163556,0.0024626043438911436,0.030268433358974074,0.9375,258.55,258.5,1
25.235,0.17201956176757813,0.15332318115234375,0.022,0.5487622680664063,0.9918763621953636,0.9914800871805033,0.002605594992637634,0.02310232700506812,0.9375,250.3,250.2,1
5.975,0.206787109375,0.1736317901611328,0.03605551147460938,0.5830609130859375,0.9849372384937238,0.9849372384937238,0.0029145902395248413,0.026840546339644177,0.9375,58.85,58.85,1
25.62,0.17053305053710938,0.15628819274902345,0.03594440078735352,0.5205036010742188,0.9941451990632318,0.9933645589383294,0.003011472523212433,0.025298434407605753,0.9375,254.7,254.5,1
0.37,0.46972076416015623,0.4690806274414063,0.3675921630859375,0.5943668823242187,0.08108108108108109,0.16216216216216217,0.016236271858215332,0.03332551515631595,0.875,0.3,0.6,0
6.11,0.22261288452148437,0.19528952026367188,0.03268027114868164,0.6056467895507812,0.9779050736497545,0.9779050736497545,0.0029077818989753723,0.03129584553356882,1.0,59.75,59.75,1
0.335,0.45864620971679687,0.47437960815429686,0.19204165649414062,0.5888938598632812,0.07462686567164178,0.14925373134328357,0.001742611527442932,0.029597210942223878,0.9375,0.25,0.5,0
8.985,0.19210017395019532,0.16235763549804688,0.026981475830078126,0.6031019897460937,0.989983305509182,0.989983305509182,0.0028731855750083924,0.027473336553969184,0.9375,88.95,88.95,1
25.83,0.15195440673828126,0.13546954345703124,0.02039607810974121,0.5022907409667968,0.9947735191637631,0.9949670925280681,0.0024364574253559115,0.02303102728247313,0.9375,256.95,257.0,1
25.335,0.16133143615722656,0.13931259155273437,0.020976177215576174,0.5161588745117187,0.9950661140714426,0.9948687586343004,0.0023518720269203185,0.01993083473377624,0.9375,252.1,252.05,1
20.515,0.2671145324707031,0.2597768249511719,0.09110433959960937,0.5506541748046875,0.9907384840360711,0.9885449670972459,0.0037903034687042235,0.031619847020466135,0.9375,203.25,202.8,0
0.335,0.45864620971679687,0.47437960815429686,0.19204165649414062,0.5888938598632812,0.07462686567164178,0.14925373134328357,0.001742611527442932,0.029597210942223878,0.9375,0.25,0.5,0
25.45,0.17380735778808593,0.16008747863769532,0.031112697601318358,0.5480401611328125,0.9952848722986247,0.9950884086444007,0.0023918697237968445,0.018514864094946445,0.9375,253.3,253.25,1
19.87,0.18790196228027345,0.16798809814453125,0.03572114181518555,0.5611844482421875,0.9901862103673881,0.9891796678409662,0.0023139987885951994,0.025706412043237425,0.9375,196.75,196.55,1
0.11,0.4318587646484375,0.44523675537109375,0.19204165649414062,0.6230313110351563,0.22727272727272727,0.4090909090909091,0.009549764394760131,0.05306268539521765,0.75,0.25,0.45,0
25.35,0.14984835815429687,0.13487030029296876,0.024,0.504238037109375,0.9940828402366864,0.9942800788954635,0.0022707022726535797,0.026666062240855833,0.9375,252.0,252.05,1
0.475,0.47138113403320314,0.4754366455078125,0.22655683898925782,0.5634216918945313,0.10526315789473684,0.12631578947368421,0.0073126876354217525,0.0528313419493429,0.875,0.5,0.6,0
11.185,0.18455564880371095,0.1658915252685547,0.033105892181396486,0.5488278198242188,0.9772016092981672,0.9772016092981672,0.0036272183060646057,0.0292894423361366,0.9375,109.3,109.3,0
26.555,0.1687273406982422,0.1511026153564453,0.03231098937988281,0.5062608032226562,0.9958576539258144,0.9958576539258144,0.00194122776389122,0.029798956829821432,0.9375,264.45,264.45,1
9.47,0.19936228942871093,0.17887982177734374,0.04943682861328125,0.5518731689453125,0.9920802534318902,0.9926082365364308,0.0029935577511787416,0.03724475229500868,1.0,93.95,94.0,1
0.335,0.45864620971679687,0.47437960815429686,0.19204165649414062,0.5888938598632812,0.07462686567164178,0.14925373134328357,0.001742611527442932,0.029597210942223878,0.9375,0.25,0.5,0
6.82,0.21104795837402343,0.1780615539550781,0.03867815780639648,0.5712337646484374,0.9816715542521994,0.9831378299120235,0.0029394087195396424,0.0220080324141054,1.0,66.95,67.05,1
0.135,0.4038021240234375,0.41183493041992186,0.23768887329101562,0.5097921142578125,0.2222222222222222,0.3333333333333333,0.009852968454360962,0.06684947353552625,0.6875,0.3,0.45,0
21.895,0.17489559936523438,0.14791889953613283,0.01897366523742676,0.5354063720703125,0.9931491208038364,0.9926923955240923,0.002292553037405014,0.020957242829756216,0.9375,217.45,217.35,1
19.875,0.18957923889160155,0.17002352905273438,0.036441734313964844,0.5365146484375,0.990188679245283,0.990188679245283,0.002255408614873886,0.029028279987895405,0.9375,196.8,196.8,1
25.69,0.1859068908691406,0.17002352905273438,0.045869380950927734,0.5135289916992187,0.9955235500194628,0.9945504087193461,0.0025878173112869264,0.019381836369058627,0.9375,255.75,255.5,1
0.11,0.4318587646484375,0.44523675537109375,0.19204165649414062,0.6230313110351563,0.22727272727272727,0.4090909090909091,0.009549764394760131,0.05306268539521765,0.75,0.25,0.45,0
0.135,0.4038021240234375,0.41183493041992186,0.23768887329101562,0.5097921142578125,0.2222222222222222,0.3333333333333333,0.009852968454360962,0.06684947353552625,0.6875,0.3,0.45,0
9.35,0.20336685180664063,0.1794881591796875,0.039293766021728516,0.5680281982421875,0.9903743315508021,0.9903743315508021,0.0034181708097457885,0.04760216768305241,1.0,92.6,92.6,1
15.455,0.272849365234375,0.2670430603027344,0.09254188537597656,0.5732468872070312,0.9860886444516338,0.9835004852798447,0.004458552002906799,0.043575828356799344,0.9375,152.4,152.0,0
11.23,0.1846114501953125,0.166421142578125,0.033105892181396486,0.5355184326171875,0.9772929652715939,0.9777382012466608,0.0022667914628982542,0.017380301977328896,0.9375,109.75,109.8,0
20.185,0.2643623962402344,0.2581162414550781,0.09110433959960937,0.5185903930664062,0.9915779043844439,0.9898439435224177,0.0027590999007225036,0.023095899249781882,0.9375,200.15,199.8,0
11.23,0.1846114501953125,0.166421142578125,0.033105892181396486,0.5355184326171875,0.9772929652715939,0.9777382012466608,0.0022667914628982542,0.017380301977328896,0.9375,109.75,109.8,0
0.135,0.4038021240234375,0.41183493041992186,0.23768887329101562,0.5097921142578125,0.2222222222222222,0.3333333333333333,0.009852968454360962,0.06684947353552625,0.6875,0.3,0.45,0
0.11,0.4318587646484375,0.44523675537109375,0.19204165649414062,0.6230313110351563,0.22727272727272727,0.4090909090909091,0.009549764394760131,0.05306268539521765,0.75,0.25,0.45,0
0.475,0.47138113403320314,0.4754366455078125,0.22655683898925782,0.5634216918945313,0.10526315789473684,0.12631578947368421,0.0073126876354217525,0.0528313419493429,0.875,0.5,0.6,0
19.2,0.18159677124023438,0.16341357421875,0.024083189010620117,0.5509627685546875,0.98671875,0.98671875,0.0019834180176258086,0.023473890963940217,0.9375,189.45,189.45,1
25.56,0.148628662109375,0.13176495361328125,0.02891366386413574,0.49689837646484375,0.9931533646322379,0.9933489827856025,0.0022680428624153137,0.02725100711134402,0.9375,253.85,253.9,1
25.85,0.16254364013671874,0.14720733642578124,0.02545584487915039,0.512511474609375,0.9945841392649903,0.9945841392649903,0.0025702521204948427,0.021391256500763716,0.9375,257.1,257.1,1
25.96,0.17045021057128906,0.1571177978515625,0.026381811141967772,0.5448486328125,0.9938366718027735,0.9936440677966102,0.002277688980102539,0.020204124067850632,0.9375,258.0,257.95,1
24.01,0.1844658660888672,0.16995294189453125,0.03638681030273438,0.5163099975585937,0.993127863390254,0.993127863390254,0.0021987676620483397,0.029421228780947068,0.9375,238.45,238.45,1
26.215,0.15028981018066406,0.13143820190429686,0.015099668502807617,0.5444630126953125,0.9937058935723823,0.9942780850658021,0.002382863163948059,0.05434042791998658,0.9375,260.5,260.65,1
11.185,0.18455564880371095,0.1658915252685547,0.033105892181396486,0.5488278198242188,0.9772016092981672,0.9772016092981672,0.0036272183060646057,0.0292894423361366,0.9375,109.3,109.3,0
8.97,0.20982366943359376,0.19283154296875,0.03458323287963867,0.6156069946289062,0.9888517279821628,0.9899665551839465,0.0028607684373855593,0.03999524376651386,1.0,88.7,88.8,1
23.195,0.22740420532226563,0.2168778533935547,0.036,0.5477590942382813,0.9905151972407846,0.9883595602500539,0.0034262195229530336,0.02494670050009421,0.9375,229.75,229.25,1
0.475,0.47138113403320314,0.4754366455078125,0.22655683898925782,0.5634216918945313,0.10526315789473684,0.12631578947368421,0.0073126876354217525,0.0528313419493429,0.875,0.5,0.6,0
25.135,0.15945465087890626,0.14472041320800783,0.03498571014404297,0.52886669921875,0.9920429679729461,0.9922418937736225,0.0021987828612327577,0.01912760557893042,0.9375,249.35,249.4,1
0.11,0.4318587646484375,0.44523675537109375,0.19204165649414062,0.6230313110351563,0.22727272727272727,0.4090909090909091,0.009549764394760131,0.05306268539521765,0.75,0.25,0.45,0
0.475,0.47138113403320314,0.4754366455078125,0.22655683898925782,0.5634216918945313,0.10526315789473684,0.12631578947368421,0.0073126876354217525,0.0528313419493429,0.875,0.5,0.6,0
23.705,0.19410736083984376,0.17842645263671875,0.03149603080749512,0.5139727783203125,0.9915629614005484,0.9911411094705759,0.0025725042819976806,0.0272912912822529,0.9375,235.05,234.95,1
0.1,0.43921054077148436,0.43706695556640623,0.3677336120605469,0.5622882080078125,0.25,0.45,0.015158089399337769,0.06765922856373169,0.6875,0.25,0.45,0
0.335,0.45864620971679687,0.47437960815429686,0.19204165649414062,0.5888938598632812,0.07462686567164178,0.14925373134328357,0.001742611527442932,0.029597210942223878,0.9375,0.25,0.5,0
20.185,0.2643623962402344,0.2581162414550781,0.09110433959960937,0.5185903930664062,0.9915779043844439,0.9898439435224177,0.0027590999007225036,0.023095899249781882,0.9375,200.15,199.8,0
25.485,0.1560575408935547,0.1407977294921875,0.022715633392333984,0.5319586181640625,0.995095154012164,0.9947027663331371,0.0025512585043907165,0.021996870773491772,0.9375,253.6,253.5,1
24.85,0.1688509521484375,0.15601922607421875,0.0308544979095459,0.5708414916992187,0.993963782696177,0.9941649899396379,0.002353152930736542,0.019450959826428072,0.9375,247.0,247.05,1
8.715,0.19367489624023437,0.16753506469726562,0.030724582672119142,0.5761770629882812,0.9868043602983362,0.9868043602983362,0.002826034724712372,0.017401356954519547,1.0,86.0,86.0,1
26.69,0.16779295349121093,0.15007998657226562,0.02712932014465332,0.5065293579101563,0.9955039340576995,0.9949419258149119,0.002346539199352264,0.017628389228846787,0.9375,265.7,265.55,1
24.97,0.18305693054199218,0.16907986450195311,0.038832977294921876,0.5289650268554688,0.9935923107729275,0.9937925510612735,0.0019259351491928102,0.019978470189339365,0.9375,248.1,248.15,1
0.11,0.4318587646484375,0.44523675537109375,0.19204165649414062,0.6230313110351563,0.22727272727272727,0.4090909090909091,0.009549764394760131,0.05306268539521765,0.75,0.25,0.45,0
9.345,0.19953363037109376,0.1787176513671875,0.043312816619873046,0.533017822265625,0.9925093632958801,0.9930444087747459,0.0030296486616134643,0.029197039218544857,1.0,92.75,92.8,1
11.23,0.1846114501953125,0.166421142578125,0.033105892181396486,0.5355184326171875,0.9772929652715939,0.9777382012466608,0.0022667914628982542,0.017380301977328896,0.9375,109.75,109.8,0
7.035,0.2262760009765625,0.20497804260253907,0.04147288131713867,0.6161331176757813,0.9744136460554371,0.9744136460554371,0.002953440546989441,0.0456795529929751,1.0,68.55,68.55,1
9.055,0.1894443359375,0.1654932098388672,0.033105892181396486,0.54539892578125,0.9895085588072888,0.9839867476532302,0.0030809548497200013,0.07468343091276942,1.0,89.6,89.1,1
24.51,0.191408935546875,0.1775443572998047,0.04123105621337891,0.52039599609375,0.9944920440636474,0.9944920440636474,0.0021637994050979614,0.023758970785761717,0.9375,243.75,243.75,1
11.185,0.18455564880371095,0.1658915252685547,0.033105892181396486,0.5488278198242188,0.9772016092981672,0.9772016092981672,0.0036272183060646057,0.0292894423361366,0.9375,109.3,109.3,0
15.705,0.27467132568359376,0.2683803405761719,0.09254188537597656,0.53298779296875,0.9847182425978988,0.9723018147086915,0.00352166086435318,0.03733354668755561,0.9375,154.65,152.7,0
25.53,0.16563858032226564,0.14867413330078125,0.030789608001708983,0.5411949462890625,0.9929494712103408,0.9929494712103408,0.002175215631723404,0.022427569641044188,0.9375,253.5,253.5,1
21.745,0.1634794158935547,0.13975692749023438,0.02009975051879883,0.5124568481445313,0.991262359163026,0.991262359163026,0.0018617779016494751,0.016510375092698145,0.9375,215.55,215.55,1
9.725,0.1900986328125,0.1698940887451172,0.0325576400756836,0.5450394287109375,0.9922879177377892,0.9922879177377892,0.0029757586121559143,0.050926331201290344,1.0,96.5,96.5,1
24.38,0.17094273376464844,0.15882064819335937,0.02842534065246582,0.482866455078125,0.9915914684167351,0.9915914684167351,0.002530947029590607,0.04607099782034323,0.9375,241.75,241.75,1
25.805,0.1738491668701172,0.1617528991699219,0.03155946731567383,0.5127494506835938,0.9939934121294323,0.9937996512303817,0.002411237508058548,0.046073960155266866,0.9375,256.5,256.45,1
26.31,0.15635472106933593,0.13476644897460938,0.018439088821411133,0.5068175354003907,0.9950589129608514,0.9948688711516533,0.0022277073562145234,0.02159665347417229,0.9375,261.8,261.75,1
0.335,0.45864620971679687,0.47437960815429686,0.19204165649414062,0.5888938598632812,0.07462686567164178,0.14925373134328357,0.001742611527442932,0.029597210942223878,0.9375,0.25,0.5,0
25.38,0.1578538055419922,0.13844131469726562,0.028354894638061522,0.5025892944335938,0.991725768321513,0.9913317572892041,0.002195347249507904,0.035809293742930556,0.9375,251.7,251.6,1
25.385,0.15223345947265626,0.13617636108398437,0.027055498123168945,0.529966064453125,0.9931061650581052,0.9931061650581052,0.002200623154640198,0.026350936336420126,0.9375,252.1,252.1,1
0.37,0.46972076416015623,0.4690806274414063,0.3675921630859375,0.5943668823242187,0.08108108108108109,0.16216216216216217,0.016236271858215332,0.03332551515631595,0.875,0.3,0.6,0
20.09,0.17982740783691406,0.15290518188476562,0.018330303192138672,0.563158935546875,0.9880537580886013,0.9885515181682429,0.0023901483416557314,0.02756879727710404,0.9375,198.5,198.6,1
20.185,0.2643623962402344,0.2581162414550781,0.09110433959960937,0.5185903930664062,0.9915779043844439,0.9898439435224177,0.0027590999007225036,0.023095899249781882,0.9375,200.15,199.8,0
8.98,0.21423684692382813,0.19154632568359375,0.04749736785888672,0.5743970947265625,0.9905345211581291,0.9894209354120267,0.0030798062682151793,0.03980513541324311,1.0,88.95,88.85,1
0.1,0.43921054077148436,0.43706695556640623,0.3677336120605469,0.5622882080078125,0.25,0.45,0.015158089399337769,0.06765922856373169,0.6875,0.25,0.45,0
24.62,0.1812283935546875,0.17142344665527343,0.023916521072387696,0.5576271362304688,0.9935012185215272,0.9935012185215272,0.002924371659755707,0.026426876007282107,0.9375,244.6,244.6,1
15.705,0.27467132568359376,0.2683803405761719,0.09254188537597656,0.53298779296875,0.9847182425978988,0.9723018147086915,0.00352166086435318,0.03733354668755561,0.9375,154.65,152.7,0
0.11,0.4318587646484375,0.44523675537109375,0.19204165649414062,0.6230313110351563,0.22727272727272727,0.4090909090909091,0.009549764394760131,0.05306268539521765,0.75,0.25,0.45,0
15.455,0.272849365234375,0.2670430603027344,0.09254188537597656,0.5732468872070312,0.9860886444516338,0.9835004852798447,0.004458552002906799,0.043575828356799344,0.9375,152.4,152.0,0
0.135,0.4038021240234375,0.41183493041992186,0.23768887329101562,0.5097921142578125,0.2222222222222222,0.3333333333333333,0.009852968454360962,0.06684947353552625,0.6875,0.3,0.45,0
25.535,0.1623469696044922,0.146191650390625,0.02424871063232422,0.5268358154296875,0.9929508517720775,0.9935382807910711,0.002506266534328461,0.02220372881582699,0.9375,253.55,253.7,1
27.06,0.170105224609375,0.1503329620361328,0.027276363372802735,0.52736328125,0.9946415373244641,0.9951958610495196,0.0020671987533569334,0.01658962432136557,0.9375,269.15,269.3,1
0.1,0.43921054077148436,0.43706695556640623,0.3677336120605469,0.5622882080078125,0.25,0.45,0.015158089399337769,0.06765922856373169,0.6875,0.25,0.45,0
24.64,0.1740148162841797,0.16191973876953125,0.03908964157104492,0.5090461730957031,0.992288961038961,0.9912743506493507,0.002801884114742279,0.018836397049230673,0.9375,244.5,244.25,1
19.385,0.18796713256835937,0.17202325439453126,0.043497127532958986,0.5223408813476562,0.9901986071704927,0.9899406757802425,0.002156146317720413,0.02117598440955571,0.9375,191.95,191.9,1
0.11,0.4318587646484375,0.44523675537109375,0.19204165649414062,0.6230313110351563,0.22727272727272727,0.4090909090909091,0.009549764394760131,0.05306268539521765,0.75,0.25,0.45,0
9.745,0.18736332702636718,0.16217274475097657,0.02521903991699219,0.5667027587890625,0.9933299127757824,0.9938429964084146,0.002490544617176056,0.03801861924735155,1.0,96.8,96.85,1
20.185,0.2643623962402344,0.2581162414550781,0.09110433959960937,0.5185903930664062,0.9915779043844439,0.9898439435224177,0.0027590999007225036,0.023095899249781882,0.9375,200.15,199.8,0
26.86,0.15899246215820312,0.13543264770507812,0.014,0.5349915771484375,0.9940431868950111,0.9938570364854803,0.0021635881066322327,0.03041164697015944,0.9375,267.0,266.95,1
0.135,0.4038021240234375,0.41183493041992186,0.23768887329101562,0.5097921142578125,0.2222222222222222,0.3333333333333333,0.009852968454360962,0.06684947353552625,0.6875,0.3,0.45,0
0.475,0.47138113403320314,0.4754366455078125,0.22655683898925782,0.5634216918945313,0.10526315789473684,0.12631578947368421,0.0073126876354217525,0.0528313419493429,0.875,0.5,0.6,0
25.045,0.19460430908203125,0.17953273010253906,0.040249221801757815,0.5204075317382812,0.9938111399480934,0.9940107805949291,0.002448626458644867,0.0299799653986981,0.9375,248.9,248.95,1
15.455,0.272849365234375,0.2670430603027344,0.09254188537597656,0.5732468872070312,0.9860886444516338,0.9835004852798447,0.004458552002906799,0.043575828356799344,0.9375,152.4,152.0,0
6.08,0.21777862548828125,0.18762728881835938,0.03919183731079102,0.5873329467773437,0.9819078947368421,0.9786184210526315,0.00304625004529953,0.03418090304825868,0.9375,59.7,59.5,1
25.695,0.17412322998046875,0.1601998748779297,0.02521903991699219,0.5392365112304688,0.9951352403191283,0.9951352403191283,0.002657654583454132,0.04446283840352668,0.9375,255.7,255.7,1
9.365,0.2023507080078125,0.18175808715820313,0.019697715759277343,0.5580932006835938,0.9898558462359851,0.9893219434063001,0.0031765222549438475,0.030773135265203883,1.0,92.7,92.65,1
11.23,0.1846114501953125,0.166421142578125,0.033105892181396486,0.5355184326171875,0.9772929652715939,0.9777382012466608,0.0022667914628982542,0.017380301977328896,0.9375,109.75,109.8,0
9.205,0.19013067626953126,0.16369483947753907,0.0248193473815918,0.6072725830078125,0.9913090711569799,0.9918522542096686,0.0029377979040145874,0.019812905818908967,0.9375,91.25,91.3,1
0.37,0.46972076416015623,0.4690806274414063,0.3675921630859375,0.5943668823242187,0.08108108108108109,0.16216216216216217,0.016236271858215332,0.03332551515631595,0.875,0.3,0.6,0
25.55,0.16377781677246095,0.14047064208984375,0.01697056198120117,0.5027842407226563,0.9941291585127201,0.9941291585127201,0.0022497791051864623,0.0205257595773977,0.9375,254.0,254.0,1
0.135,0.4038021240234375,0.41183493041992186,0.23768887329101562,0.5097921142578125,0.2222222222222222,0.3333333333333333,0.009852968454360962,0.06684947353552625,0.6875,0.3,0.45,0
0.1,0.43921054077148436,0.43706695556640623,0.3677336120605469,0.5622882080078125,0.25,0.45,0.015158089399337769,0.06765922856373169,0.6875,0.25,0.45,0
20.515,0.2671145324707031,0.2597768249511719,0.09110433959960937,0.5506541748046875,0.9907384840360711,0.9885449670972459,0.0037903034687042235,0.031619847020466135,0.9375,203.25,202.8,0
26.22,0.17015583801269532,0.15317962646484376,0.02764055061340332,0.5187523193359375,0.9959954233409611,0.9956140350877193,0.002306814193725586,0.01551937904081065,0.9375,261.15,261.05,1
26.18,0.17726541137695312,0.16126995849609374,0.03292415618896485,0.529256103515625,0.9948433919022154,0.9946524064171123,0.0020306722819805143,0.03716566665696759,0.9375,260.45,260.4,1
15.455,0.272849365234375,0.2670430603027344,0.09254188537597656,0.5732468872070312,0.9860886444516338,0.9835004852798447,0.004458552002906799,0.043575828356799344,0.9375,152.4,152.0,0
